9.891468375358761778e-01,1.085316246412384479e-02
9.959638694862779085e-01,4.036130513722116682e-03
9.656533638150865961e-01,3.434663618491338999e-02
9.763060100290251730e-01,2.369398997097478185e-02
9.937339480327080921e-01,6.266051967291936566e-03
9.956575298118134354e-01,4.342470188186562004e-03
9.937204430396756605e-01,6.279556960324336051e-03
9.863220611263693316e-01,1.367793887363062157e-02
9.816606764827174869e-01,1.833932351728251656e-02
9.905313309943724054e-01,9.468669005627620636e-03
9.937928936993316587e-01,6.207106300668287571e-03
9.950881767130298483e-01,4.911823286970145620e-03
9.939359827837968009e-01,6.064017216203230337e-03
9.598415849052300830e-01,4.015841509476995169e-02
9.924275474357723281e-01,7.572452564227633715e-03
9.915093031387478550e-01,8.490696861252101588e-03
9.879919056370439767e-01,1.200809436295606665e-02
9.766060995057832539e-01,2.339390049421675305e-02
2.295943996244442786e-05,9.999770405600375556e-01
9.946817387641413433e-01,5.318261235858696631e-03
9.958327382484823964e-01,4.167261751517565421e-03
1.986132973241794275e-05,9.999801386702675821e-01
2.454772852344966338e-05,9.999754522714765503e-01
9.898498180844476080e-01,1.015018191555235733e-02
9.906665095998667958e-01,9.333490400133204190e-03
5.753733305691177691e-06,9.999942462666943088e-01
9.971154021829105041e-01,2.884597817089480740e-03
9.962403644690882576e-01,3.759635530911724192e-03
3.123266447246919597e-06,9.999968767335527531e-01
9.965834764751224650e-01,3.416523524877516319e-03
9.955813981502491528e-01,4.418601849750804743e-03
9.735668671743015201e-01,2.643313282569851805e-02
9.924656297455431986e-01,7.534370254456757184e-03
9.971661265940787722e-01,2.833873405921225226e-03
9.941027360538301494e-01,5.897263946169813316e-03
3.889866635065075684e-05,9.999611013336493492e-01
9.957328229735180614e-01,4.267177026481975069e-03
9.969027900487149596e-01,3.097209951285020014e-03
9.955014141015960938e-01,4.498585898403938306e-03
9.958439637513089027e-01,4.156036248691053099e-03
9.975684258418942019e-01,2.431574158105783822e-03
9.980390907478366991e-01,1.960909252163267526e-03
9.928950170785103557e-01,7.104982921489604378e-03
9.978186953730884268e-01,2.181304626911572796e-03
9.965112144873939926e-01,3.488785512606003541e-03
9.976323260212747179e-01,2.367673978725332810e-03
9.927963485276738442e-01,7.203651472326106329e-03
9.982925909483112425e-01,1.707409051688729478e-03
9.944972059556214106e-01,5.502794044378572953e-03
9.749515987908242698e-01,2.504840120917571980e-02
9.587719485210979276e-01,4.122805147890207245e-02
9.868341894216132726e-01,1.316581057838675517e-02
9.872151247170488642e-01,1.278487528295109074e-02
9.971534223994096280e-01,2.846577600590361606e-03
9.908623087488418468e-01,9.137691251158184397e-03
9.957422717753466879e-01,4.257728224653294785e-03
9.945844383580938475e-01,5.415561641906160330e-03
9.751210587171719180e-01,2.487894128282806469e-02
9.912983419812413377e-01,8.701658018758669233e-03
9.940513064635262408e-01,5.948693536473786958e-03
7.571687533228788070e-04,9.992428312466771212e-01
9.922017698502491045e-01,7.798230149750866834e-03
9.910641367743342478e-01,8.935863225665715767e-03
3.342843920799420943e-04,9.996657156079200579e-01
9.955645854526864458e-01,4.435414547313534274e-03
9.906836622264876269e-01,9.316337773512423440e-03
9.916002113237344373e-01,8.399788676265552284e-03
5.268243600857758224e-04,9.994731756399142242e-01
9.908097005108483790e-01,9.190299489151586287e-03
9.987237833634190487e-01,1.276216636580956940e-03
9.768561504625822289e-01,2.314384953741775025e-02
9.850961054464043576e-01,1.490389455359560252e-02
9.902654834371592552e-01,9.734516562840727499e-03
9.895977091554645222e-01,1.040229084453544658e-02
2.256374809217476241e-08,9.999999774362519078e-01
2.217470779219965493e-07,9.999997782529220780e-01
9.961004999610367783e-01,3.899500038963213920e-03
9.828769566394511825e-01,1.712304336054877238e-02
9.978310919899914255e-01,2.168908010008565364e-03
9.984148076061212240e-01,1.585192393878772721e-03
9.903312555767590508e-01,9.668744423240964794e-03
9.988716716822138020e-01,1.128328317786202574e-03
9.978787416344436778e-01,2.121258365556320889e-03
9.884806366223274354e-01,1.151936337767260447e-02
9.980557101259694974e-01,1.944289874030516018e-03
9.949228685642860226e-01,5.077131435714030312e-03
9.995151926838938827e-01,4.848073161060845811e-04
9.969972905197130864e-01,3.002709480286948774e-03
6.301543014678445687e-04,9.993698456985321554e-01
8.805899175619404939e-01,1.194100824380594505e-01
9.446795434871789743e-01,5.532045651282101184e-02
9.115222960771517391e-01,8.847770392284826091e-02
7.140742608795931368e-01,2.859257391204069187e-01
9.625431657036511712e-01,3.745683429634888428e-02
1.340483057887809082e-09,9.999999986595169421e-01
4.360956040727614891e-10,9.999999995639043959e-01
9.969286883688496248e-01,3.071311631150415097e-03
9.976223162667663402e-01,2.377683733233617279e-03
9.912821107292502099e-01,8.717889270749812694e-03
4.308356384985501109e-06,9.999956916436150145e-01
6.695566323600132819e-10,9.999999993304433676e-01
1.610554073883108117e-06,9.999983894459261169e-01
8.240621527446978511e-03,9.917593784725530215e-01
7.095955662284048060e-06,9.999929040443377160e-01
9.935649626981272187e-01,6.435037301872740569e-03
9.932261870835799034e-01,6.773812916420081029e-03
9.901293041875355305e-01,9.870695812464518049e-03
9.668794312047818140e-01,3.312056879521813740e-02
9.957125244442217582e-01,4.287475555778217512e-03
9.941240340712026446e-01,5.875965928797322393e-03
9.980943346727904064e-01,1.905665327209548048e-03
9.962799801398863897e-01,3.720019860113663208e-03
9.875415227113559791e-01,1.245847728864405216e-02
9.975431026898535780e-01,2.456897310146369511e-03
9.950491494255759850e-01,4.950850574423969891e-03
9.935731556453523128e-01,6.426844354647713239e-03
9.924456769332117290e-01,7.554323066788326546e-03
9.831575980111527668e-01,1.684240198884726786e-02
9.944837590571881103e-01,5.516240942811899244e-03
9.886751769714996474e-01,1.132482302850031791e-02
9.933533087960563224e-01,6.646691203943662016e-03
9.657176820165325193e-01,3.428231798346747378e-02
9.940890039548436752e-01,5.910996045156378595e-03
9.549248377480719085e-01,4.507516225192812614e-02
9.712959773694520571e-01,2.870402263054798106e-02
9.972496101718484329e-01,2.750389828151533246e-03
9.983395846925635642e-01,1.660415307436442778e-03
9.244458547106583213e-01,7.555414528934165097e-02
9.483792709670186838e-01,5.162072903298136478e-02
9.960722299860272910e-01,3.927770013972682953e-03
9.536343557315410946e-01,4.636564426845886377e-02
9.950430045565136217e-01,4.956995443486414757e-03
9.945625736420500296e-01,5.437426357949937464e-03
9.941915087613835134e-01,5.808491238616516131e-03
9.835256093599515914e-01,1.647439064004846410e-02
9.934375370877538414e-01,6.562462912246198529e-03
9.948784766121651080e-01,5.121523387834924987e-03
9.938020987913330773e-01,6.197901208666907989e-03
9.931307418177434121e-01,6.869258182256620000e-03
9.878474381127655413e-01,1.215256188723441710e-02
9.947233737984406687e-01,5.276626201559295702e-03
9.982405890205864329e-01,1.759410979413614977e-03
9.774608472270134296e-01,2.253915277298654610e-02
4.206747230271923321e-03,9.957932527697280767e-01
9.966805872671128386e-01,3.319412732887151891e-03
9.774942728913766921e-01,2.250572710862332876e-02
9.677926052077899799e-01,3.220739479220998541e-02
9.866799130075994961e-01,1.332008699240049693e-02
9.530287821269519677e-01,4.697121787304806700e-02
9.922171914478020716e-01,7.782808552197885074e-03
9.965835710069086417e-01,3.416428993091355244e-03
9.621331921947507970e-01,3.786680780524921686e-02
9.967511476897036315e-01,3.248852310296361078e-03
9.990406358948297205e-01,9.593641051702619157e-04
9.950245733606485343e-01,4.975426639351443123e-03
9.952072964709625102e-01,4.792703529037497558e-03
9.962944983618156058e-01,3.705501638184406296e-03
9.940970640141041370e-01,5.902935985895915033e-03
9.932527288341702620e-01,6.747271165829684184e-03
4.704036653083309982e-02,9.529596334691669002e-01
9.551945555225757056e-01,4.480544447742425967e-02
1.088841310530330730e-03,9.989111586894696693e-01
9.936428859398162006e-01,6.357114060183789890e-03
9.949486716995690205e-01,5.051328300431032377e-03
9.922822107393303170e-01,7.717789260669683828e-03
9.872641343920739443e-01,1.273586560792602275e-02
9.949273906077713558e-01,5.072609392228696196e-03
9.989674584136701840e-01,1.032541586329809892e-03
9.949282762128784929e-01,5.071723787121535688e-03
9.977396060738750183e-01,2.260393926125002506e-03
9.861619776171921536e-01,1.383802238280783421e-02
9.780025224098902736e-01,2.199747759010968473e-02
9.884045336534043047e-01,1.159546634659570225e-02
9.596268504063891758e-01,4.037314959361085198e-02
9.475032196911505888e-01,5.249678030884941810e-02
9.931668100721587900e-01,6.833189927841164073e-03
9.934961247268220275e-01,6.503875273178007232e-03
9.906108323781346314e-01,9.389167621865342553e-03
9.934002892286587505e-01,6.599710771341219147e-03
2.048649250241396658e-09,9.999999979513507498e-01
0.000000000000000000e+00,1.000000000000000000e+00
3.718854113543557105e-10,9.999999996281145886e-01
9.451278667563957070e-01,5.487213324360432076e-02
9.835311741804713126e-01,1.646882581952873945e-02
6.254829987284438175e-10,9.999999993745170013e-01
9.963191629529679627e-01,3.680837047032055939e-03
9.875376912663910156e-01,1.246230873360893929e-02
7.710181501115439540e-01,2.289818498884560183e-01
9.670280208471818684e-01,3.297197915281813857e-02
9.935521301878317280e-01,6.447869812168311072e-03
9.970310108064436294e-01,2.968989193556397042e-03
9.903471750245969041e-01,9.652824975403062960e-03
9.910551791248334297e-01,8.944820875166544297e-03
9.944189479998749581e-01,5.581052000125069634e-03
9.907849429789814533e-01,9.215057021018576225e-03
9.935043505037750577e-01,6.495649496224904958e-03
9.931317003373895114e-01,6.868299662610466948e-03
9.953908721195325882e-01,4.609127880467462149e-03
9.687796361858996841e-01,3.122036381410035755e-02
9.920541327950473942e-01,7.945867204952600585e-03
3.337813136909950629e-04,9.996662186863090049e-01
3.990715018700741190e-03,9.960092849812992588e-01
9.941908400911955157e-01,5.809159908804512051e-03
8.922836803678173556e-01,1.077163196321826721e-01
9.924560495660135206e-01,7.543950433986442057e-03
9.587960333102364396e-01,4.120396668976360893e-02
9.943416114884042756e-01,5.658388511595770394e-03
9.937352984400776856e-01,6.264701559922366408e-03
9.963746216859638016e-01,3.625378314036207909e-03
9.946936863759505698e-01,5.306313624049377280e-03
9.966841076070617200e-01,3.315892392938258725e-03
9.958284301472530853e-01,4.171569852746904311e-03
9.952718581972028744e-01,4.728141802797171563e-03
9.955710449203412082e-01,4.428955079658842067e-03
9.983616672453416996e-01,1.638332754658297814e-03
9.872368182165980333e-01,1.276318178340198582e-02
9.773441768641893956e-01,2.265582313581056620e-02
9.871934964766632126e-01,1.280650352333678743e-02
9.936862579934507833e-01,6.313742006549234037e-03
9.936414858935572747e-01,6.358514106442736576e-03
9.917140408039167854e-01,8.285959196083162587e-03
9.919012558772833943e-01,8.098744122716571014e-03
9.941040835059841152e-01,5.895916494015929037e-03
2.858218106638332756e-10,9.999999997141781893e-01
9.587886964170566628e-01,4.121130358294328166e-02
4.683544663208749625e-10,9.999999995316455337e-01
7.525836214550274406e-06,9.999924741637854497e-01
9.792954234314036333e-01,2.070457656859634940e-02
4.633460423342228296e-06,9.999953665395766578e-01
5.091513116661783300e-05,9.999490848688333822e-01
9.936106052095947661e-01,6.389394790405226142e-03
9.981221157761710483e-01,1.877884223828987266e-03
1.675335928896792836e-05,9.999832466407110321e-01
9.929775665081775893e-01,7.022433491822461897e-03
9.954702395220056399e-01,4.529760477994367908e-03
9.944855041006351870e-01,5.514495899364853758e-03
9.870143334566167104e-01,1.298566654338328963e-02
9.659528058964920172e-01,3.404719410350803138e-02
1.424107195868717923e-05,9.999857589280413128e-01
9.968602563580724052e-01,3.139743641927596543e-03
9.974422807341609687e-01,2.557719265839002252e-03
9.879766369104764356e-01,1.202336308952356610e-02
9.952660307005802842e-01,4.733969299419760017e-03
9.962009652444734353e-01,3.799034755526615841e-03
9.927336735616734131e-01,7.266326438326618960e-03
9.963796488621479153e-01,3.620351137852092973e-03
9.783434844526925911e-01,2.165651554730744707e-02
9.958467256713972038e-01,4.153274328602772798e-03
9.958451966086682150e-01,4.154803391331758113e-03
9.953182984112395326e-01,4.681701588760450033e-03
9.960213882348704084e-01,3.978611765129546479e-03
9.984235930221795341e-01,1.576406977820511875e-03
9.574512013081101225e-01,4.254879869188990527e-02
9.770317851678814725e-01,2.296821483211849285e-02
9.972447297496064289e-01,2.755270250393599719e-03
9.962613741151522539e-01,3.738625884847739979e-03
4.490224937634845759e-03,9.955097750623651542e-01
9.659063380011311262e-01,3.409366199886885301e-02
9.964319088473284625e-01,3.568091152671519321e-03
9.932037699442837209e-01,6.796230055716323375e-03
9.989110228130217983e-01,1.088977186978160906e-03
9.973533778563742347e-01,2.646622143625820388e-03
9.905727034435335421e-01,9.427296556466416289e-03
9.903673604492833071e-01,9.632639550716725826e-03
9.660155855985483875e-01,3.398441440145159864e-02
9.957318503096865836e-01,4.268149690313360889e-03
1.675182658145146775e-07,9.999998324817341855e-01
9.985811098195752633e-01,1.418890180424736257e-03
3.654034993472166093e-07,9.999996345965006528e-01
9.970063972730935919e-01,2.993602726906417159e-03
9.802508150566086043e-01,1.974918494339138533e-02
9.933072856668611061e-01,6.692714333138879111e-03
9.909153972777595687e-01,9.084602722240459061e-03
9.884319556942753326e-01,1.156804430572467429e-02
3.735728317377784435e-05,9.999626427168262222e-01
9.825461584317410901e-01,1.745384156825889252e-02
9.106569332617553414e-06,9.999908934306673824e-01
9.678746072967078229e-01,3.212539270329219099e-02
9.916086958085850167e-01,8.391304191414953803e-03
9.963812843186549140e-01,3.618715681345137207e-03
9.210259221958949638e-10,9.999999990789740778e-01
6.469458302404973438e-10,9.999999993530541698e-01
9.906500936664067725e-01,9.349906333593279578e-03
9.882501947991855218e-01,1.174980520081444352e-02
9.959741013200248405e-01,4.025898679975197653e-03
9.928044149176401545e-01,7.195585082359893213e-03
9.780316780193993864e-01,2.196832198060063093e-02
9.947861079893779435e-01,5.213892010622020977e-03
9.929534953869845193e-01,7.046504613015501517e-03
9.914839271885061978e-01,8.516072811493842140e-03
9.768589790098869408e-01,2.314102099011304536e-02
9.123764232376929684e-03,9.908762357676230703e-01
9.958458297018670802e-01,4.154170298132912886e-03
9.825445122708431622e-01,1.745548772915685512e-02
9.930370475394455498e-01,6.962952460554504806e-03
9.981879647837559322e-01,1.812035216244052213e-03
9.973192332602839327e-01,2.680766739716061633e-03
9.985684948448680931e-01,1.431505155131868306e-03
9.988644956624813664e-01,1.135504337518650252e-03
9.938119397027003199e-01,6.188060297299630662e-03
9.932621041596846334e-01,6.737895840315361387e-03
9.936174743274047705e-01,6.382525672595265077e-03
9.892045106485684025e-01,1.079548935143162178e-02
6.735664675091652676e-01,3.264335324908347880e-01
9.960845053640560165e-01,3.915494635944038147e-03
9.881743852467628209e-01,1.182561475323712710e-02
9.927574014600223373e-01,7.242598539977680022e-03
8.820003426973399563e-01,1.179996573026600576e-01
9.925847234544213915e-01,7.415276545578653594e-03
9.939446233204747294e-01,6.055376679525277528e-03
9.909125419744059249e-01,9.087458025594026545e-03
9.923443587615990991e-01,7.655641238400888796e-03
9.920352931113345374e-01,7.964706888665414042e-03
6.995519719055209862e-10,9.999999993004480281e-01
9.986037439118101711e-01,1.396256088189806602e-03
9.965608741469497156e-01,3.439125853050296108e-03
9.953379417567557175e-01,4.662058243244280795e-03
9.965529952975874517e-01,3.447004702412497130e-03
9.970882257901946266e-01,2.911774209805372514e-03
7.516285990605275913e-05,9.999248371400939472e-01
4.870455446465138394e-04,9.995129544553534862e-01
9.960906533943725272e-01,3.909346605627429458e-03
9.893202921833307295e-01,1.067970781666929131e-02
9.949678833728727856e-01,5.032116627127215282e-03
9.985891858336300997e-01,1.410814166369948885e-03
9.940892622824833991e-01,5.910737717516555828e-03
9.921343227574672685e-01,7.865677242532675972e-03
1.279497631423431869e-05,9.999872050236857657e-01
9.904094297357424193e-01,9.590570264257605032e-03
9.963184165705798456e-01,3.681583429420099730e-03
9.934223087689608711e-01,6.577691231039167925e-03
9.931574819490083250e-01,6.842518050991695799e-03
9.882439110024845430e-01,1.175608899751540669e-02
9.950677139663028914e-01,4.932286033697158914e-03
2.868545618373019579e-06,9.999971314543816270e-01
5.478437963390980769e-06,9.999945215620366090e-01
9.694112159430972042e-01,3.058878405690280619e-02
9.985653378685230841e-01,1.434662131476889665e-03
9.892768411877955748e-01,1.072315881220442003e-02
9.755419579652763185e-01,2.445804203472372318e-02
9.931222726339746787e-01,6.877727366025372484e-03
9.929344085011162502e-01,7.065591498883753291e-03
9.841176269128026899e-01,1.588237308719728236e-02
9.963001615712100412e-01,3.699838428789944088e-03
9.962342118111205957e-01,3.765788188879425069e-03
9.950588672641345056e-01,4.941132735865473580e-03
9.324868245202406758e-01,6.751317547975932420e-02
9.976986011671302723e-01,2.301398832869704699e-03
9.918494947005919160e-01,8.150505299408082258e-03
9.939219696906056445e-01,6.078030309394311277e-03
9.897964398535099573e-01,1.020356014649003579e-02
9.960414493553235715e-01,3.958550644676385975e-03
3.411175881429251433e-06,9.999965888241185707e-01
9.970446603804020702e-01,2.955339619597983133e-03
9.969396165674774268e-01,3.060383432522569697e-03
9.978786317956206409e-01,2.121368204379307093e-03
1.888675448258325673e-07,9.999998111324551742e-01
4.859675090118642515e-07,9.999995140324909881e-01
9.949593910504217487e-01,5.040608949578253943e-03
5.507747431354736989e-06,9.999944922525686453e-01
9.990227560075630731e-01,9.772439924368718674e-04
4.886326434694332477e-06,9.999951136735653057e-01
9.922057744238531596e-01,7.794225576146882918e-03
9.938470911484282855e-01,6.152908851571672021e-03
4.901052896855162544e-10,9.999999995098947103e-01
8.151284263118869777e-01,1.848715736881130500e-01
8.998715774859040728e-01,1.001284225140959272e-01
9.439579575519490007e-01,5.604204244805100626e-02
2.265140122211461993e-03,9.977348598777885380e-01
8.538079478981330794e-06,9.999914619205210187e-01
9.951020924478261032e-01,4.897907552173868216e-03
9.933194879944322597e-01,6.680512005567718591e-03
1.388538395374894208e-09,9.999999986114616046e-01
6.132568409957512845e-01,3.867431590042486600e-01
9.847820218076894783e-01,1.521797819231047316e-02
9.948131884090342103e-01,5.186811590965825260e-03
1.776350441706764371e-05,9.999822364955829324e-01
8.304164553329940190e-06,9.999916958354466701e-01
9.955287423865717411e-01,4.471257613428314404e-03
9.803661448610548890e-01,1.963385513894509715e-02
9.942903006213428263e-01,5.709699378657127726e-03
9.807904511414998749e-01,1.920954885850011812e-02
9.946149689719416820e-01,5.385031028058361383e-03
9.823294495946099936e-01,1.767055040538997868e-02
9.973291151959113865e-01,2.670884804088627384e-03
5.964408966718792726e-10,9.999999994035591033e-01
1.035629360046641523e-10,9.999999998964370640e-01
8.888446484184682195e-01,1.111553515815317389e-01
6.807374269682853196e-01,3.192625730317146249e-01
2.471942650572600542e-10,9.999999997528057349e-01
3.589683849236635638e-03,9.964103161507633644e-01
8.844913615045071342e-01,1.155086384954928519e-01
9.806480660291557738e-01,1.935193397084420189e-02
4.960656330155188698e-10,9.999999995039343670e-01
9.829518827169948514e-01,1.704811728300518678e-02
9.915147455621500239e-01,8.485254437850019496e-03
9.451471417271810616e-01,5.485285827281893845e-02
2.984537887976701498e-04,9.997015462112023299e-01
9.906250049214725406e-01,9.374995078527426431e-03
9.953235153335733276e-01,4.676484666426676713e-03
9.780182408493131030e-01,2.198175915068694211e-02
9.885880006524564445e-01,1.141199934754355029e-02
9.987614561513621370e-01,1.238543848637861525e-03
9.986655040798844141e-01,1.334495920115550587e-03
9.726110318376401942e-01,2.738896816235979886e-02
9.924276646115616218e-01,7.572335388438345208e-03
9.480436838872010608e-01,5.195631611279892537e-02
9.977535646900477229e-01,2.246435309952232468e-03
9.533689726888670002e-01,4.663102731113300675e-02
9.933444240527058433e-01,6.655575947294101180e-03
9.961303091426245704e-01,3.869690857375466045e-03
9.971421412312718724e-01,2.857858768728073397e-03
9.994703947244450992e-01,5.296052755548773597e-04
9.896242413840671270e-01,1.037575861593289551e-02
1.195153475075372285e-07,9.999998804846524925e-01
9.898904912682128243e-01,1.010950873178712885e-02
9.575879372616192819e-01,4.241206273838071805e-02
9.781420720731486274e-01,2.185792792685136224e-02
9.929488008311611047e-01,7.051199168838886630e-03
9.963719974692845094e-01,3.628002530715473701e-03
9.925135047040852809e-01,7.486495295914729481e-03
9.590231847501139439e-01,4.097681524988602136e-02
9.890270229482922559e-01,1.097297705170773713e-02
9.951363934914302378e-01,4.863606508569793402e-03
9.798900794687849247e-01,2.010992053121508916e-02
5.113182616540701275e-03,9.948868173834592987e-01
9.906557214131731515e-01,9.344278586826820776e-03
9.979164192875319417e-01,2.083580712468071326e-03
9.960829225464377101e-01,3.917077453562282062e-03
9.983251781976180128e-01,1.674821802382040750e-03
9.837663758759517263e-01,1.623362412404828412e-02
6.977657115991853232e-06,9.999930223428840081e-01
3.175480256303964133e-01,6.824519743696035867e-01
9.859391036109108608e-01,1.406089638908915827e-02
9.991126554550500138e-01,8.873445449500007949e-04
9.951186881802996931e-01,4.881311819700297379e-03
9.880716775072303504e-01,1.192832249276969472e-02
9.917497052158106285e-01,8.250294784189317679e-03
9.924523024178782959e-01,7.547697582121750022e-03
9.886909708218988291e-01,1.130902917810117959e-02
9.921468826845687428e-01,7.853117315431305812e-03
9.947804628561075502e-01,5.219537143892482786e-03
